alpha,gamma,epsilon,mean_reward
0.0056671124114,0.8492276113149,0.2060525080344,"[7.0, 8.0, 5.0, 7.0, 8.0, 8.0, 8.0, 9.0, 7.0, 8.0, 6.0, 8.0, 7.0, 7.0, 8.0, 9.0, 7.0, 8.0, 8.0, 9.0, 9.0, 2.0, 9.0, 7.0, 8.0, 9.0, 9.0, 3.0, 6.0, 8.0, 8.0, 9.0, 8.0, 7.0, 5.0, 6.0, 9.0, 7.0, 6.0, 9.0, 9.0, 9.0, 7.0, 8.0, 7.0, 5.0, 9.0, 9.0, 9.0, 8.0, 6.0, 8.0, 6.0, 7.0, 8.0, 8.0, 9.0, 9.0, 9.0, 6.0, 7.0, 9.0, 8.0, 8.0, 9.0, 6.0, 60.0, 8.0, 9.0, 5.0, 8.0, 9.0, 9.0, 7.0, 9.0, 8.0, 9.0, 8.0, 9.0, 9.0, 8.0, 8.0, 80.0, 8.0, 9.0, 8.0, 8.0, 8.0, 9.0, 9.0, 9.0, 8.0, 7.0, 9.0, 8.0, 9.0, 9.0, 6.0, 8.0, 90.0]"
