alpha,gamma,epsilon,mean_reward
2.1438514e-06,0.4165487176538,0.6804876070945,"[7.0, 3.0, 3.0, 7.0, 40.0, 40.0, 13.0, 60.0, 2.0, 7.0, 12.0, 14.0, 70.0, 11.0, 51.0, 12.0, 70.0, 50.0, 2.0, 60.0, 80.0, 8.0, 30.0, 60.0, 70.0, 40.0, 9.0, 7.0, 30.0, 70.0, 20.0, 4.0, 4.0, 32.0, 40.0, 70.0, 32.0, 60.0, 11.0, 70.0, 70.0, 80.0, 20.0, 80.0, 70.0, 70.0, 7.0, 60.0, 32.0, 5.0, 14.0, 60.0, 2.0, 3.0, 30.0, 60.0, 70.0, 40.0, 60.0, 70.0, 15.0, 4.0, 80.0, 60.0, 4.0, 11.0, 8.0, 70.0, 22.0, 40.0, 50.0, 8.0, 70.0, 80.0, 5.0, 31.0, 60.0, 60.0, 3.0, 50.0, 30.0, 70.0, 60.0, 3.0, 4.0, 40.0, 70.0, 50.0, 5.0, 40.0, 50.0, 70.0, 31.0, 7.0, 70.0, 70.0, 80.0, 8.0, 2.0, 2.0]"
