alpha,gamma,epsilon,mean_reward
0.0075796331133,0.2576633126082,0.522316025808,"[7.0, 9.0, 7.0, 4.0, 9.0, 6.0, 4.0, 5.0, 7.0, 4.0, 7.0, 6.0, 6.0, 4.0, 2.0, 5.0, 5.0, 8.0, 7.0, 2.0, 6.0, 6.0, 24.0, 7.0, 50.0, 50.0, 6.0, 5.0, 3.0, 6.0, 8.0, 51.0, 70.0, 8.0, 7.0, 7.0, 70.0, 7.0, 90.0, 6.0, 7.0, 80.0, 7.0, 8.0, 80.0, 7.0, 8.0, 60.0, 6.0, 15.0, 70.0, 6.0, 8.0, 13.0, 70.0, 7.0, 0.0, 70.0, 60.0, 70.0, 80.0, 60.0, 8.0, 70.0, 20.0, 8.0, 5.0, 40.0, 6.0, 7.0, 51.0, 50.0, 6.0, 60.0, 80.0, 60.0, 70.0, 90.0, 60.0, 60.0, 24.0, 70.0, 7.0, 4.0, 70.0, 40.0, 60.0, 40.0, 70.0, 8.0, 60.0, 5.0, 50.0, 51.0, 80.0, 41.0, 80.0, 80.0, 80.0, 60.0]"
