alpha,gamma,epsilon,mean_reward
0.0003198020818,0.8089181889688,0.4587906001545,"[7.0, 9.0, 6.0, 6.0, 9.0, 2.0, 7.0, 9.0, 7.0, 5.0, 7.0, 5.0, 2.0, 8.0, 6.0, 6.0, 8.0, 7.0, 8.0, 5.0, 3.0, 7.0, 5.0, 9.0, 5.0, 5.0, 8.0, 3.0, 8.0, 7.0, 4.0, 7.0, 8.0, 6.0, 8.0, 4.0, 8.0, 6.0, 6.0, 11.0, 6.0, 6.0, 80.0, 41.0, 9.0, 4.0, 8.0, 7.0, 5.0, 7.0, 8.0, 8.0, 8.0, 8.0, 3.0, 8.0, 6.0, 80.0, 80.0, 70.0, 6.0, 6.0, 5.0, 60.0, 8.0, 6.0, 8.0, 9.0, 8.0, 5.0, 6.0, 9.0, 5.0, 41.0, 5.0, 7.0, 5.0, 4.0, 6.0, 80.0, 7.0, 70.0, 8.0, 51.0, 22.0, 9.0, 6.0, 8.0, 3.0, 8.0, 6.0, 1.0, 8.0, 8.0, 7.0, 7.0, 7.0, 80.0, 80.0, 70.0]"
