alpha,gamma,epsilon,mean_reward
0.0019894080168,0.8819806878561,0.7229448278793,"[3.0, 4.0, 1.0, 2.0, 11.0, 3.0, 3.0, 3.0, 3.0, 40.0, 3.0, 6.0, 6.0, 1.0, 24.0, 60.0, 30.0, 30.0, 5.0, 7.0, 40.0, 7.0, 80.0, 42.0, 31.0, 7.0, 5.0, 12.0, 5.0, 50.0, 20.0, 30.0, 20.0, 80.0, 7.0, 31.0, 50.0, 10.0, 80.0, 10.0, 80.0, 50.0, 80.0, 50.0, 70.0, 3.0, 70.0, 70.0, 2.0, 5.0, 23.0, 60.0, 70.0, 40.0, 60.0, 70.0, 40.0, 60.0, 70.0, 14.0, 4.0, 70.0, 70.0, 6.0, 1.0, 5.0, 60.0, 60.0, 40.0, 22.0, 80.0, 40.0, 60.0, 9.0, 4.0, 50.0, 40.0, 40.0, 50.0, 5.0, 80.0, 12.0, 50.0, 50.0, 50.0, 40.0, 20.0, 50.0, 7.0, 40.0, 80.0, 13.0, 21.0, 40.0, 51.0, 11.0, 21.0, 30.0, 40.0, 50.0]"
