alpha,gamma,epsilon,mean_reward
2.65697155e-05,0.2360446338741,0.21470491553,"[7.0, 8.0, 5.0, 7.0, 8.0, 8.0, 9.0, 6.0, 9.0, 8.0, 6.0, 8.0, 7.0, 7.0, 8.0, 9.0, 7.0, 8.0, 8.0, 9.0, 9.0, 2.0, 9.0, 7.0, 8.0, 9.0, 9.0, 3.0, 6.0, 8.0, 8.0, 9.0, 8.0, 7.0, 5.0, 6.0, 9.0, 7.0, 6.0, 9.0, 9.0, 9.0, 7.0, 8.0, 7.0, 5.0, 9.0, 9.0, 9.0, 8.0, 6.0, 8.0, 6.0, 7.0, 8.0, 8.0, 9.0, 9.0, 9.0, 6.0, 5.0, 9.0, 8.0, 8.0, 9.0, 4.0, 5.0, 8.0, 9.0, 3.0, 8.0, 5.0, 9.0, 6.0, 9.0, 7.0, 6.0, 9.0, 8.0, 7.0, 7.0, 7.0, 8.0, 7.0, 9.0, 7.0, 9.0, 8.0, 9.0, 9.0, 9.0, 7.0, 9.0, 9.0, 7.0, 9.0, 6.0, 6.0, 8.0, 9.0]"
