alpha,gamma,epsilon,mean_reward
1.1195827e-05,0.3974770628271,0.5207167503959,"[7.0, 9.0, 7.0, 4.0, 9.0, 6.0, 4.0, 5.0, 7.0, 4.0, 7.0, 6.0, 6.0, 4.0, 2.0, 5.0, 5.0, 8.0, 7.0, 2.0, 6.0, 6.0, 24.0, 7.0, 50.0, 50.0, 6.0, 5.0, 3.0, 6.0, 8.0, 51.0, 70.0, 8.0, 7.0, 7.0, 70.0, 7.0, 90.0, 6.0, 7.0, 80.0, 7.0, 8.0, 80.0, 7.0, 8.0, 60.0, 6.0, 15.0, 70.0, 6.0, 8.0, 13.0, 70.0, 7.0, 0.0, 70.0, 60.0, 5.0, 80.0, 6.0, 8.0, 4.0, 3.0, 8.0, 40.0, 5.0, 6.0, 8.0, 50.0, 8.0, 6.0, 70.0, 60.0, 7.0, 7.0, 90.0, 8.0, 60.0, 6.0, 80.0, 7.0, 30.0, 80.0, 50.0, 70.0, 8.0, 80.0, 5.0, 8.0, 40.0, 60.0, 50.0, 80.0, 32.0, 80.0, 60.0, 80.0, 70.0]"
