alpha,gamma,epsilon,mean_reward
5.7909642e-06,0.7902195788586,0.5816583147428,"[7.0, 7.0, 5.0, 5.0, 6.0, 4.0, 5.0, 7.0, 7.0, 7.0, 6.0, 7.0, 50.0, 6.0, 50.0, 4.0, 60.0, 5.0, 6.0, 2.0, 60.0, 4.0, 8.0, 70.0, 90.0, 80.0, 50.0, 50.0, 50.0, 40.0, 80.0, 5.0, 21.0, 70.0, 4.0, 60.0, 8.0, 70.0, 60.0, 5.0, 70.0, 7.0, 8.0, 80.0, 80.0, 8.0, 60.0, 50.0, 6.0, 50.0, 41.0, 5.0, 14.0, 60.0, 6.0, 90.0, 50.0, 41.0, 80.0, 40.0, 70.0, 80.0, 13.0, 22.0, 9.0, 6.0, 32.0, 40.0, 40.0, 90.0, 7.0, 50.0, 80.0, 13.0, 60.0, 80.0, 80.0, 40.0, 4.0, 90.0, 14.0, 50.0, 60.0, 4.0, 6.0, 40.0, 7.0, 3.0, 60.0, 70.0, 60.0, 5.0, 70.0, 4.0, 70.0, 7.0, 80.0, 40.0, 30.0, 80.0]"
